ISIN_code,company,parent_market,year,revenue,net_income,net_income_margin
INE001A01036,HOUSING DEVELOPMENT FIN.,Mortgage Finance,2016,"7,841,890.00","1,488,868.00",0.19
INE001A01036,HOUSING DEVELOPMENT FIN.,Mortgage Finance,2017,"9,399,290.00","1,679,347.00",0.18
INE002A01018,RELIANCE INDUSTRIES,Exploration and production,2013,"64,013,714.00","3,366,743.00",0.05
INE002A01018,RELIANCE INDUSTRIES,Exploration and production,2014,"68,828,082.00","3,563,389.00",0.05
INE002A01018,RELIANCE INDUSTRIES,Exploration and production,2015,"56,749,738.00","3,562,173.00",0.06
INE002A01018,RELIANCE INDUSTRIES,Exploration and production,2016,"40,746,115.00","4,070,722.00",0.10
INE002A01018,RELIANCE INDUSTRIES,Exploration and production,2017,"60,053,159.00","5,531,133.00",0.09
INE003A01024,SIEMENS,Consumer Electronics,2013,"1,801,826.00","31,364.00",0.02
INE003A01024,SIEMENS,Consumer Electronics,2014,"1,689,192.00","95,560.00",0.06
INE003A01024,SIEMENS,Consumer Electronics,2015,"1,596,690.00","177,519.00",0.11
INE003A01024,SIEMENS,Consumer Electronics,2016,"1,596,552.00","423,412.00",0.27
INE003A01024,SIEMENS,Consumer Electronics,2017,"1,693,921.00","174,020.00",0.10
INE009A01021,INFOSYS,Computer Services,2013,"6,523,641.00","1,523,078.00",0.23
INE009A01021,INFOSYS,Computer Services,2014,"7,942,177.00","1,686,879.00",0.21
INE009A01021,INFOSYS,Computer Services,2015,"8,059,556.00","1,863,618.00",0.23
INE009A01021,INFOSYS,Computer Services,2016,"9,200,084.00","1,987,770.00",0.22
INE009A01021,INFOSYS,Computer Services,2017,"10,812,656.00","2,457,617.00",0.23
INE010B01027,CADILA HEALTHCARE,Pharmaceuticals,2013,"995,101.00","105,650.00",0.11
INE010B01027,CADILA HEALTHCARE,Pharmaceuticals,2014,"1,144,442.00","127,308.00",0.11
INE010B01027,CADILA HEALTHCARE,Pharmaceuticals,2015,"1,307,707.00","173,604.00",0.13
INE010B01027,CADILA HEALTHCARE,Pharmaceuticals,2016,"1,449,476.00","224,341.00",0.15
INE010B01027,CADILA HEALTHCARE,Pharmaceuticals,2017,"1,452,143.00","229,106.00",0.16
INE016A01026,DABUR INDIA,Personal Products,2013,"989,047.00","123,421.00",0.12
INE016A01026,DABUR INDIA,Personal Products,2014,"1,123,915.00","144,785.00",0.13
INE016A01026,DABUR INDIA,Personal Products,2015,"1,183,138.00","161,108.00",0.14
INE016A01026,DABUR INDIA,Personal Products,2016,"1,245,619.00","184,575.00",0.15
INE016A01026,DABUR INDIA,Personal Products,2017,"1,183,939.00","207,659.00",0.18
INE018A01030,LARSEN & TOUBRO,Heavy Construction,2013,"12,032,301.00","841,592.00",0.07
INE018A01030,LARSEN & TOUBRO,Heavy Construction,2014,"13,474,435.00","776,585.00",0.06
INE018A01030,LARSEN & TOUBRO,Heavy Construction,2015,"13,895,708.00","720,237.00",0.05
INE018A01030,LARSEN & TOUBRO,Heavy Construction,2016,"15,115,125.00","750,041.00",0.05
INE018A01030,LARSEN & TOUBRO,Heavy Construction,2017,"16,833,940.00","930,349.00",0.06
INE019A01038,JSW STEEL,Iron & Steel,2013,"6,158,749.00","160,291.00",0.03
INE019A01038,JSW STEEL,Iron & Steel,2014,"8,114,322.00","66,426.00",0.01
INE019A01038,JSW STEEL,Iron & Steel,2015,"8,007,030.00","266,489.00",0.03
INE019A01038,JSW STEEL,Iron & Steel,2016,"6,170,453.00","-114,267.00",-0.02
INE019A01038,JSW STEEL,Iron & Steel,2017,"8,563,107.00","551,288.00",0.06
INE020B01018,RURAL ELECFN.CORP.,Power generation,2013,"2,204,330.00","619,639.00",0.28
INE020B01018,RURAL ELECFN.CORP.,Power generation,2014,"2,712,537.00","751,119.00",0.28
INE020B01018,RURAL ELECFN.CORP.,Power generation,2015,"3,081,184.00","807,848.00",0.26
INE020B01018,RURAL ELECFN.CORP.,Power generation,2016,"3,539,879.00","838,576.00",0.24
INE020B01018,RURAL ELECFN.CORP.,Power generation,2017,"3,699,836.00","972,259.00",0.26
INE021A01026,ASIAN PAINTS,Building Mat.& Fix.,2013,"1,699,298.00","180,079.00",0.11
INE021A01026,ASIAN PAINTS,Building Mat.& Fix.,2014,"1,935,977.00","193,086.00",0.10
INE021A01026,ASIAN PAINTS,Building Mat.& Fix.,2015,"2,058,046.00","210,887.00",0.10
INE021A01026,ASIAN PAINTS,Building Mat.& Fix.,2016,"2,196,162.00","254,341.00",0.12
INE021A01026,ASIAN PAINTS,Building Mat.& Fix.,2017,"2,579,593.00","312,615.00",0.12
INE029A01011,BHARAT PETROLEUM,Exploration and production,2013,"34,612,687.00","304,071.00",0.01
INE029A01011,BHARAT PETROLEUM,Exploration and production,2014,"41,887,859.00","619,538.00",0.01
INE029A01011,BHARAT PETROLEUM,Exploration and production,2015,"36,670,532.00","726,548.00",0.02
INE029A01011,BHARAT PETROLEUM,Exploration and production,2016,"27,795,975.00","1,175,999.00",0.04
INE029A01011,BHARAT PETROLEUM,Exploration and production,2017,"30,992,602.00","1,343,025.00",0.04
INE030A01027,HINDUSTAN UNILEVER,Personal Products,2013,"4,365,690.00","619,025.00",0.14
INE030A01027,HINDUSTAN UNILEVER,Personal Products,2014,"4,631,199.00","625,066.00",0.13
INE030A01027,HINDUSTAN UNILEVER,Personal Products,2015,"4,832,830.00","659,511.00",0.14
INE030A01027,HINDUSTAN UNILEVER,Personal Products,2016,"4,890,777.00","601,506.00",0.12
INE030A01027,HINDUSTAN UNILEVER,Personal Products,2017,"5,449,872.00","799,427.00",0.15
INE038A01020,HINDALCO INDUSTRIES,Nonferrous Metals,2013,"12,964,638.00","489,352.00",0.04
INE038A01020,HINDALCO INDUSTRIES,Nonferrous Metals,2014,"13,892,907.00","344,570.00",0.02
INE038A01020,HINDALCO INDUSTRIES,Nonferrous Metals,2015,"15,762,849.00","129,120.00",0.01
INE038A01020,HINDALCO INDUSTRIES,Nonferrous Metals,2016,"14,740,256.00","6,602.00",0.00
INE038A01020,HINDALCO INDUSTRIES,Nonferrous Metals,2017,"15,428,302.00","292,560.00",0.02
INE044A01036,SUN PHARM.INDUSTRIES,Pharmaceuticals,2013,"1,817,797.00","482,266.00",0.27
INE044A01036,SUN PHARM.INDUSTRIES,Pharmaceuticals,2014,"2,547,485.00","497,678.00",0.20
INE044A01036,SUN PHARM.INDUSTRIES,Pharmaceuticals,2015,"4,146,764.00","686,160.00",0.17
INE044A01036,SUN PHARM.INDUSTRIES,Pharmaceuticals,2016,"4,165,272.00","694,844.00",0.17
INE044A01036,SUN PHARM.INDUSTRIES,Pharmaceuticals,2017,"4,821,454.00","1,072,513.00",0.22
INE047A01021,GRASIM INDUSTRIES,Building Mat.& Fix.,2013,"4,331,220.00","437,214.00",0.10
INE047A01021,GRASIM INDUSTRIES,Building Mat.& Fix.,2014,"4,645,577.00","328,178.00",0.07
INE047A01021,GRASIM INDUSTRIES,Building Mat.& Fix.,2015,"4,965,115.00","263,588.00",0.05
INE047A01021,GRASIM INDUSTRIES,Building Mat.& Fix.,2016,"5,398,094.00","347,598.00",0.06
INE047A01021,GRASIM INDUSTRIES,Building Mat.& Fix.,2017,"5,554,534.00","487,764.00",0.09
INE051B01021,VAKRANGEE,Software,2013,"250,123.00","16,867.00",0.07
INE051B01021,VAKRANGEE,Software,2014,"309,224.00","27,731.00",0.09
INE051B01021,VAKRANGEE,Software,2015,"420,290.00","48,649.00",0.12
INE051B01021,VAKRANGEE,Software,2016,"470,125.00","58,163.00",0.12
INE051B01021,VAKRANGEE,Software,2017,"616,071.00","81,742.00",0.13
INE059A01026,CIPLA,Pharmaceuticals,2013,"1,328,232.00","249,753.00",0.19
INE059A01026,CIPLA,Pharmaceuticals,2014,"1,600,125.00","219,955.00",0.14
INE059A01026,CIPLA,Pharmaceuticals,2015,"1,714,946.00","178,482.00",0.10
INE059A01026,CIPLA,Pharmaceuticals,2016,"2,015,362.00","221,883.00",0.11
INE059A01026,CIPLA,Pharmaceuticals,2017,"2,216,721.00","154,984.00",0.07
INE062A01020,STATE BANK OF INDIA,Banks,2013,"32,334,553.00","2,896,487.00",0.09
INE062A01020,STATE BANK OF INDIA,Banks,2014,"35,662,158.00","2,245,440.00",0.06
INE062A01020,STATE BANK OF INDIA,Banks,2015,"38,628,962.00","2,568,812.00",0.07
INE062A01020,STATE BANK OF INDIA,Banks,2016,"40,671,378.00","1,801,177.00",0.04
INE062A01020,STATE BANK OF INDIA,Banks,2017,"46,402,131.00","-698,585.00",-0.02
INE066A01013,EICHER MOTORS,"Comm. Vehicles,Trucks",2013,"1,100,929.00","63,688.00",0.06
INE066A01013,EICHER MOTORS,"Comm. Vehicles,Trucks",2014,"1,384,343.00","97,487.00",0.07
INE066A01013,EICHER MOTORS,"Comm. Vehicles,Trucks",2015,,,
INE066A01013,EICHER MOTORS,"Comm. Vehicles,Trucks",2016,"1,817,535.00","152,294.00",0.08
INE066A01013,EICHER MOTORS,"Comm. Vehicles,Trucks",2017,"1,083,137.00","256,730.00",0.24
INE070A01015,SHREE CEMENT,Building Mat.& Fix.,2013,"875,924.00","162,305.00",0.19
INE070A01015,SHREE CEMENT,Building Mat.& Fix.,2014,"932,680.00","124,711.00",0.13
INE070A01015,SHREE CEMENT,Building Mat.& Fix.,2015,"975,504.00","64,438.00",0.07
INE070A01015,SHREE CEMENT,Building Mat.& Fix.,2016,"1,055,931.00","89,680.00",0.08
INE070A01015,SHREE CEMENT,Building Mat.& Fix.,2017,"1,298,091.00","206,218.00",0.16
INE075A01022,WIPRO,Computer Services,2013,"6,050,535.00","1,072,815.00",0.18
INE075A01022,WIPRO,Computer Services,2014,"6,879,782.00","1,235,170.00",0.18
INE075A01022,WIPRO,Computer Services,2015,"7,097,515.00","1,307,934.00",0.18
INE075A01022,WIPRO,Computer Services,2016,"7,550,314.00","1,310,181.00",0.17
INE075A01022,WIPRO,Computer Services,2017,"8,354,135.00","1,203,863.00",0.14
INE079A01024,AMBUJA CEMENTS,Building Mat.& Fix.,2013,"1,478,735.00","206,704.00",0.14
INE079A01024,AMBUJA CEMENTS,Building Mat.& Fix.,2014,"1,577,146.00","235,495.00",0.15
INE079A01024,AMBUJA CEMENTS,Building Mat.& Fix.,2015,"1,426,455.00","122,117.00",0.09
INE079A01024,AMBUJA CEMENTS,Building Mat.& Fix.,2016,"2,979,804.00","165,188.00",0.06
INE079A01024,AMBUJA CEMENTS,Building Mat.& Fix.,2017,"3,697,219.00","237,571.00",0.06
INE081A01012,TATA STEEL,Iron & Steel,2013,"21,778,592.00","-1,170,102.00",-0.05
INE081A01012,TATA STEEL,Iron & Steel,2014,"23,532,007.00","541,454.00",0.02
INE081A01012,TATA STEEL,Iron & Steel,2015,"21,069,839.00","-620,044.00",-0.03
INE081A01012,TATA STEEL,Iron & Steel,2016,"17,266,607.00","-474,934.00",-0.03
INE081A01012,TATA STEEL,Iron & Steel,2017,"20,262,538.00","2,033,203.00",0.10
INE089A01023,DR REDDYS LABORATORIES,Pharmaceuticals,2013,"1,879,653.00","271,231.00",0.14
INE089A01023,DR REDDYS LABORATORIES,Pharmaceuticals,2014,"2,093,865.00","340,845.00",0.16
INE089A01023,DR REDDYS LABORATORIES,Pharmaceuticals,2015,"2,239,985.00","335,252.00",0.15
INE089A01023,DR REDDYS LABORATORIES,Pharmaceuticals,2016,"2,279,474.00","294,872.00",0.13
INE089A01023,DR REDDYS LABORATORIES,Pharmaceuticals,2017,"2,177,618.00","170,342.00",0.08
INE090A01021,ICICI BANK,Banks,2013,"12,009,577.00","1,552,600.00",0.13
INE090A01021,ICICI BANK,Banks,2014,"12,463,898.00","1,749,197.00",0.14
INE090A01021,ICICI BANK,Banks,2015,"13,638,859.00","1,851,203.00",0.14
INE090A01021,ICICI BANK,Banks,2016,"14,998,405.00","1,499,920.00",0.10
INE090A01021,ICICI BANK,Banks,2017,"17,522,127.00","1,569,011.00",0.09
INE094A01015,HINDUSTAN PETROLEUM,Exploration and production,2013,"30,769,302.00","81,044.00",0.00
INE094A01015,HINDUSTAN PETROLEUM,Exploration and production,2014,"37,096,039.00","171,155.00",0.00
INE094A01015,HINDUSTAN PETROLEUM,Exploration and production,2015,"32,739,782.00","226,521.00",0.01
INE094A01015,HINDUSTAN PETROLEUM,Exploration and production,2016,"27,564,271.00","725,135.00",0.03
INE094A01015,HINDUSTAN PETROLEUM,Exploration and production,2017,"28,863,643.00","1,268,316.00",0.04
INE101A01026,MAHINDRA & MAHINDRA,"Comm. Vehicles,Trucks",2013,"10,284,226.00","662,711.00",0.06
INE101A01026,MAHINDRA & MAHINDRA,"Comm. Vehicles,Trucks",2014,"11,723,386.00","739,345.00",0.06
INE101A01026,MAHINDRA & MAHINDRA,"Comm. Vehicles,Trucks",2015,"10,875,554.00","474,251.00",0.04
INE101A01026,MAHINDRA & MAHINDRA,"Comm. Vehicles,Trucks",2016,"11,494,853.00","473,148.00",0.04
INE101A01026,MAHINDRA & MAHINDRA,"Comm. Vehicles,Trucks",2017,"12,901,050.00","569,498.00",0.04
INE102D01028,GODREJ CONSUMER PRODUCTS,Personal Products,2013,"1,032,435.00","128,704.00",0.12
INE102D01028,GODREJ CONSUMER PRODUCTS,Personal Products,2014,"1,201,813.00","120,358.00",0.10
INE102D01028,GODREJ CONSUMER PRODUCTS,Personal Products,2015,"1,248,066.00","137,118.00",0.11
INE102D01028,GODREJ CONSUMER PRODUCTS,Personal Products,2016,"1,317,742.00","164,934.00",0.13
INE102D01028,GODREJ CONSUMER PRODUCTS,Personal Products,2017,"1,427,258.00","200,828.00",0.14
INE111A01025,CONTAINER CORP.OF INDIA,Transport Services,2013,"697,541.00","150,450.00",0.22
INE111A01025,CONTAINER CORP.OF INDIA,Transport Services,2014,"809,304.00","150,479.00",0.19
INE111A01025,CONTAINER CORP.OF INDIA,Transport Services,2015,"929,515.00","159,407.00",0.17
INE111A01025,CONTAINER CORP.OF INDIA,Transport Services,2016,"929,166.00","115,188.00",0.12
INE111A01025,CONTAINER CORP.OF INDIA,Transport Services,2017,"919,548.00","131,855.00",0.14
INE115A01026,LIC HOUSING FINANCE,Mortgage Finance,2013,"1,252,342.00","169,350.00",0.14
INE115A01026,LIC HOUSING FINANCE,Mortgage Finance,2014,"1,476,125.00","208,833.00",0.14
INE115A01026,LIC HOUSING FINANCE,Mortgage Finance,2015,"1,629,289.00","210,957.00",0.13
INE115A01026,LIC HOUSING FINANCE,Mortgage Finance,2016,"1,835,598.00","245,719.00",0.13
INE115A01026,LIC HOUSING FINANCE,Mortgage Finance,2017,"2,163,488.00","299,110.00",0.14
INE121J01017,BHARTI INFRATEL,Mobile Telecom.,2013,"1,660,657.00","162,073.00",0.10
INE121J01017,BHARTI INFRATEL,Mobile Telecom.,2014,"1,715,189.00","240,469.00",0.14
INE121J01017,BHARTI INFRATEL,Mobile Telecom.,2015,"1,763,749.00","301,166.00",0.17
INE121J01017,BHARTI INFRATEL,Mobile Telecom.,2016,"1,813,525.00","350,965.00",0.19
INE121J01017,BHARTI INFRATEL,Mobile Telecom.,2017,"937,044.00","423,038.00",0.45
INE129A01019,GAIL (INDIA),Exploration and production,2013,"8,240,837.00","707,073.00",0.09
INE129A01019,GAIL (INDIA),Exploration and production,2014,"9,810,658.00","758,243.00",0.08
INE129A01019,GAIL (INDIA),Exploration and production,2015,"9,153,206.00","477,665.00",0.05
INE129A01019,GAIL (INDIA),Exploration and production,2016,"8,074,563.00","331,755.00",0.04
INE129A01019,GAIL (INDIA),Exploration and production,2017,"7,480,090.00","518,697.00",0.07
INE140A01024,PIRAMAL ENTERPRISES,Pharmaceuticals,2013,"565,183.00","-36,746.00",-0.07
INE140A01024,PIRAMAL ENTERPRISES,Pharmaceuticals,2014,"712,256.00","-79,434.00",-0.11
INE140A01024,PIRAMAL ENTERPRISES,Pharmaceuticals,2015,"774,320.00","430,791.00",0.56
INE140A01024,PIRAMAL ENTERPRISES,Pharmaceuticals,2016,"973,904.00","140,062.00",0.14
INE140A01024,PIRAMAL ENTERPRISES,Pharmaceuticals,2017,"1,309,562.00","192,859.00",0.15
INE148I01020,INDIABULLS HOUSING FIN,Consumer Finance,2013,"765,077.00","202,797.00",0.27
INE148I01020,INDIABULLS HOUSING FIN,Consumer Finance,2014,"912,580.00","247,798.00",0.27
INE148I01020,INDIABULLS HOUSING FIN,Consumer Finance,2015,"1,095,969.00","287,366.00",0.26
INE148I01020,INDIABULLS HOUSING FIN,Consumer Finance,2016,"1,334,541.00","345,474.00",0.26
INE148I01020,INDIABULLS HOUSING FIN,Consumer Finance,2017,"1,673,847.00","447,584.00",0.27
INE154A01025,ITC,Tobacco,2013,"5,062,521.00","1,229,984.00",0.24
INE154A01025,ITC,Tobacco,2014,"5,595,007.00","1,408,591.00",0.25
INE154A01025,ITC,Tobacco,2015,"5,870,165.00","1,460,659.00",0.25
INE154A01025,ITC,Tobacco,2016,"5,809,195.00","1,460,381.00",0.25
INE154A01025,ITC,Tobacco,2017,"6,661,729.00","1,728,136.00",0.26
INE155A01022,TATA MOTORS,"Comm. Vehicles,Trucks",2013,"30,525,834.00","1,599,322.00",0.05
INE155A01022,TATA MOTORS,"Comm. Vehicles,Trucks",2014,"36,886,006.00","2,216,487.00",0.06
INE155A01022,TATA MOTORS,"Comm. Vehicles,Trucks",2015,"39,723,582.00","2,114,130.00",0.05
INE155A01022,TATA MOTORS,"Comm. Vehicles,Trucks",2016,"40,601,296.00","1,624,244.00",0.04
INE155A01022,TATA MOTORS,"Comm. Vehicles,Trucks",2017,"41,532,647.00","1,147,971.00",0.03
INE158A01026,HERO MOTOCORP,Automobiles,2013,"3,837,223.00","342,439.00",0.09
INE158A01026,HERO MOTOCORP,Automobiles,2014,"4,004,194.00","333,108.00",0.08
INE158A01026,HERO MOTOCORP,Automobiles,2015,"4,171,879.00","357,442.00",0.09
INE158A01026,HERO MOTOCORP,Automobiles,2016,"4,224,747.00","455,839.00",0.11
INE158A01026,HERO MOTOCORP,Automobiles,2017,"4,985,044.00","570,424.00",0.11
INE176B01034,HAVELL'S INDIA,Electrical Equipment,2013,"1,148,123.00","93,999.00",0.08
INE176B01034,HAVELL'S INDIA,Electrical Equipment,2014,"1,296,812.00","70,709.00",0.05
INE176B01034,HAVELL'S INDIA,Electrical Equipment,2015,"1,282,133.00","58,259.00",0.05
INE176B01034,HAVELL'S INDIA,Electrical Equipment,2016,"1,124,486.00","178,102.00",0.16
INE176B01034,HAVELL'S INDIA,Electrical Equipment,2017,"1,249,033.00","101,557.00",0.08
INE196A01026,MARICO,Personal Products,2013,"743,057.00","63,998.00",0.09
INE196A01026,MARICO,Personal Products,2014,"742,449.00","76,895.00",0.10
INE196A01026,MARICO,Personal Products,2015,"866,582.00","86,681.00",0.10
INE196A01026,MARICO,Personal Products,2016,"903,497.00","106,789.00",0.12
INE196A01026,MARICO,Personal Products,2017,"911,340.00","122,983.00",0.13
INE205A01025,VEDANTA,Iron & Steel,2013,"412,969.00","368,644.00",0.89
INE205A01025,VEDANTA,Iron & Steel,2014,"10,480,006.00","997,823.00",0.10
INE205A01025,VEDANTA,Iron & Steel,2015,"11,141,728.00","-2,364,972.00",-0.21
INE205A01025,VEDANTA,Iron & Steel,2016,"9,493,668.00","-1,373,720.00",-0.14
INE205A01025,VEDANTA,Iron & Steel,2017,"11,122,655.00","848,880.00",0.08
INE208A01029,ASHOK LEYLAND,"Comm. Vehicles,Trucks",2013,"1,984,980.00","70,117.00",0.04
INE208A01029,ASHOK LEYLAND,"Comm. Vehicles,Trucks",2014,"1,819,751.00","-26,001.00",-0.01
INE208A01029,ASHOK LEYLAND,"Comm. Vehicles,Trucks",2015,"2,318,887.00","20,238.00",0.01
INE208A01029,ASHOK LEYLAND,"Comm. Vehicles,Trucks",2016,"3,043,863.00","157,755.00",0.05
INE208A01029,ASHOK LEYLAND,"Comm. Vehicles,Trucks",2017,"4,541,366.00","269,907.00",0.06
INE213A01029,OIL & NATURAL GAS,Exploration and production,2013,"26,193,467.00","3,915,550.00",0.15
INE213A01029,OIL & NATURAL GAS,Exploration and production,2014,"27,641,028.00","4,199,222.00",0.15
INE213A01029,OIL & NATURAL GAS,Exploration and production,2015,"24,319,659.00","2,771,245.00",0.11
INE213A01029,OIL & NATURAL GAS,Exploration and production,2016,"19,374,954.00","2,081,008.00",0.11
INE213A01029,OIL & NATURAL GAS,Exploration and production,2017,"21,890,940.00","3,156,672.00",0.14
INE216A01022,BRITANNIA INDS.,Food Products,2013,"991,982.00","41,953.00",0.04
INE216A01022,BRITANNIA INDS.,Food Products,2014,"1,095,126.00","62,632.00",0.06
INE216A01022,BRITANNIA INDS.,Food Products,2015,"1,187,857.00","104,093.00",0.09
INE216A01022,BRITANNIA INDS.,Food Products,2016,"1,278,746.00","118,773.00",0.09
INE216A01022,BRITANNIA INDS.,Food Products,2017,"1,394,330.00","136,208.00",0.10
INE238A01034,AXIS BANK,Banks,2013,"5,459,653.00","846,296.00",0.16
INE238A01034,AXIS BANK,Banks,2014,"6,101,937.00","999,662.00",0.16
INE238A01034,AXIS BANK,Banks,2015,"6,736,963.00","1,125,804.00",0.17
INE238A01034,AXIS BANK,Banks,2016,"7,567,135.00","1,230,243.00",0.16
INE238A01034,AXIS BANK,Banks,2017,"8,968,391.00","69,887.00",0.01
INE239A01016,NESTLE INDIA,Food Products,2013,"1,471,352.00","180,605.00",0.12
INE239A01016,NESTLE INDIA,Food Products,2014,"1,561,225.00","187,681.00",0.12
INE239A01016,NESTLE INDIA,Food Products,2015,"1,235,758.00","85,142.00",0.07
INE239A01016,NESTLE INDIA,Food Products,2016,"1,359,039.00","136,517.00",0.10
INE239A01016,NESTLE INDIA,Food Products,2017,"1,568,226.00","191,953.00",0.12
INE242A01010,INDIAN OIL,Exploration and production,2013,"65,636,409.00","719,264.00",0.01
INE242A01010,INDIAN OIL,Exploration and production,2014,"77,364,648.00","1,122,514.00",0.01
INE242A01010,INDIAN OIL,Exploration and production,2015,"67,946,512.00","742,488.00",0.01
INE242A01010,INDIAN OIL,Exploration and production,2016,"52,442,385.00","1,653,045.00",0.03
INE242A01010,INDIAN OIL,Exploration and production,2017,"54,717,757.00","3,056,821.00",0.06
INE245A01021,TATA POWER,Power generation,2013,"5,338,792.00","-47,215.00",-0.01
INE245A01021,TATA POWER,Power generation,2014,"5,658,560.00","-60,493.00",-0.01
INE245A01021,TATA POWER,Power generation,2015,"5,174,427.00","6,795.00",0.00
INE245A01021,TATA POWER,Power generation,2016,"5,501,302.00","109,106.00",0.02
INE245A01021,TATA POWER,Power generation,2017,"4,497,122.00","390,713.00",0.09
INE256A01028,ZEE ENTERTAINMENT ENTS.,Broadcast & Entertain,2013,"598,108.00","116,337.00",0.19
INE256A01028,ZEE ENTERTAINMENT ENTS.,Broadcast & Entertain,2014,"700,495.00","139,728.00",0.20
INE256A01028,ZEE ENTERTAINMENT ENTS.,Broadcast & Entertain,2015,"738,207.00","125,793.00",0.17
INE256A01028,ZEE ENTERTAINMENT ENTS.,Broadcast & Entertain,2016,"862,163.00","129,792.00",0.15
INE256A01028,ZEE ENTERTAINMENT ENTS.,Broadcast & Entertain,2017,"1,025,073.00","226,780.00",0.22
INE257A01026,BHARAT HEAVY ELS.,Industrial Machinery,2013,"7,777,268.00","1,082,106.00",0.14
INE257A01026,BHARAT HEAVY ELS.,Industrial Machinery,2014,"6,268,671.00","554,931.00",0.09
INE257A01026,BHARAT HEAVY ELS.,Industrial Machinery,2015,"4,653,920.00","219,538.00",0.05
INE257A01026,BHARAT HEAVY ELS.,Industrial Machinery,2016,"3,882,509.00","-132,007.00",-0.03
INE257A01026,BHARAT HEAVY ELS.,Industrial Machinery,2017,"4,544,012.00","70,418.00",0.02
INE280A01028,TITAN COMPANY,"Clothing, footwear and accessories",2013,"1,636,616.00","117,271.00",0.07
INE280A01028,TITAN COMPANY,"Clothing, footwear and accessories",2014,"1,731,141.00","116,431.00",0.07
INE280A01028,TITAN COMPANY,"Clothing, footwear and accessories",2015,"1,800,799.00","123,384.00",0.07
INE280A01028,TITAN COMPANY,"Clothing, footwear and accessories",2016,"1,661,697.00","101,575.00",0.06
INE280A01028,TITAN COMPANY,"Clothing, footwear and accessories",2017,"1,998,744.00","109,566.00",0.05
INE296A01024,BAJAJ FINANCE,Specialty Finance,2013,"496,191.00","95,596.00",0.19
INE296A01024,BAJAJ FINANCE,Specialty Finance,2014,"638,666.00","113,907.00",0.18
INE296A01024,BAJAJ FINANCE,Specialty Finance,2015,"813,461.00","135,721.00",0.17
INE296A01024,BAJAJ FINANCE,Specialty Finance,2016,"1,076,086.00","188,394.00",0.18
INE296A01024,BAJAJ FINANCE,Specialty Finance,2017,"2,060,976.00","410,003.00",0.20
INE318A01026,PIDILITE INDUSTRIES,Specialty Chemicals,2013,"593,602.00","68,543.00",0.12
INE318A01026,PIDILITE INDUSTRIES,Specialty Chemicals,2014,"678,554.00","71,260.00",0.11
INE318A01026,PIDILITE INDUSTRIES,Specialty Chemicals,2015,"732,222.00","77,479.00",0.11
INE318A01026,PIDILITE INDUSTRIES,Specialty Chemicals,2016,"791,137.00","111,323.00",0.14
INE318A01026,PIDILITE INDUSTRIES,Specialty Chemicals,2017,"864,986.00","132,438.00",0.15
INE323A01026,BOSCH,Auto Parts,2013,"1,425,931.00","143,028.00",0.10
INE323A01026,BOSCH,Auto Parts,2014,,,
INE323A01026,BOSCH,Auto Parts,2015,"1,447,506.00","165,623.00",0.11
INE323A01026,BOSCH,Auto Parts,2016,"1,563,695.00","183,896.00",0.12
INE323A01026,BOSCH,Auto Parts,2017,"1,607,021.00","267,991.00",0.17
INE326A01037,LUPIN,Pharmaceuticals,2013,"1,529,536.00","212,458.00",0.14
INE326A01037,LUPIN,Pharmaceuticals,2014,"1,788,043.00","290,922.00",0.16
